All items have already been Invoiced/Returned,Tous les articles ont déjà été facturés/rendus,
All items have already been invoiced,Tous les articles ont déjà été facturés,
All items have already been transferred for this Work Order.,Tous les articles ont déjà été transférés pour cet ordre de travail.,
All missing SEPA payment entries have been generated,Tous les paiement Sepa manquants ont été générés,
All other ITC,Tout autre ITC,
All the depreciations has been booked,Toutes les dépréciations ont été comptabilisées,
All the mandatory Task for employee creation hasn't been done yet.,Toutes les tâches obligatoires pour la création d'employés n'ont pas encore été effectuées.,
All these items have already been Invoiced/Returned,Tous ces articles ont déjà été facturés/rendus,
All these items have already been invoiced,Tous ces articles ont déjà été facturés,
All,Tous,
Allocate Advances Automatically (FIFO),Allouer automatiquement les avances et acomptes (FIFO),
Allocate Leaves,Allocation des congés,
Allocate Payment Amount,Allouer le montant du paiement,
Allocate Payment Based On Payment Terms,Allouer le paiement sur la base des termes de paiement,
Allocate,Allouer,
Allocated Amount,Montant alloué,
Allocated Leaves,Congés alloués,
Allocated amount cannot be greater than unadjusted amount,Le montant alloué ne peut pas être supérieur au montant du document,
Allocated amount cannot be negative,Le montant alloué ne peut pas être négatif,
Allocated amount,Montant alloué,
Allocated,Alloué,
Allocating leaves...,Allocation des congés en cours...,
Allocation Expired!,Allocation expirée!,
Allocation,Allocation,
Allotted Qty,Quantité alloués,
Allow Account Creation Against Child Company,Autoriser la création de comptes pour les filiales,
Allow Alternative Item,Autoriser un article alternatif,
Allow Cost Center In Entry of Balance Sheet Account,Autoriser le centre de coûts en saisie d'un compte de bilan,
Allow Delete,Autoriser la suppression,
Allow Encashment,Autoriser l'encaissement,
Allow Item to be added multiple times in a transaction,Autoriser un article à être ajouté plusieurs fois dans une transaction,
Allow Material Transfer From Delivery Note and Sales Invoice,Autoriser les transferts de matériel depuis les bons de livraison et les factures de vente,
Allow Material Transfer From Purchase Receipt and Purchase Invoice,Autoriser les transferts de matériel depuis les reçus d'achat et les factures d'achat,
Allow Monthly Depreciation,Autoriser les amortissements mensuels,
Allow Multiple Material Consumption,Autoriser la consommation de plusieurs matériaux,
Allow Negative Balance,Autoriser un solde négatif,
Allow Negative Stock,Autoriser un stock négatif,
Allow Overtime,Autoriser les Heures Supplémentaires,
Allow Print Before Pay,Autoriser l'impression avant la paie,
Allow Production on Holidays,Autoriser la Fabrication pendant les Vacances,
Allow Purchase Invoice Creation Without Purchase Order,Autoriser la création de factures d'achat sans commande fournisseur,
Allow Purchase Invoice Creation Without Purchase Receipt,Autoriser le création de factures d'achat sans reçu d'achat,
Allow Rename Attribute Value,Autoriser le renommage de la valeur de l'attribut,
Allow Resetting Service Level Agreement from Support Settings.,Autoriser la réinitialisation de l'accord de niveau de service depuis les paramètres du support.,
Allow Resetting Service Level Agreement,Autoriser la réinitialisation de l'accord de niveau de service,
Allow Sales Invoice Creation Without Delivery Note,Permettre la création de factures sans bon de livraison,
Allow Sales Invoice Creation Without Sales Order,Permettre la création de factures sans bon de commande,
Allow Same Item Multiple Times,Autoriser le même élément plusieurs fois,
Allow Stale Exchange Rates,Autoriser l'utilisation de taux de change existants,
Allow Tax Exemption,Autoriser les exonérations de taxe,
Allow User,Autoriser l'Utilisateur,
Allow Users,Autoriser les Utilisateurs,
Allow Zero Valuation Rate,Autoriser un Taux de valorisation Égal à Zéro,
Allow check-out after shift end time (in minutes),Autoriser les enregistrements sortants après la fin du quart (en minutes),
Allow edit on portal,Autoriser la sélection sur le portail,
Allow items not in stock to be added to cart,Autoriser l'ajout au panier d'articles non disponibles en stock,
Allow multiple Material Consumption against a Work Order,Autoriser la consommation de plusieurs articles par rapport à un ordre de travail,
Allow multiple Sales Orders against a Customer's Purchase Order,Autoriser la création de plusieurs commandes clients dans dokos pour un numéro de bon de commande client,
Allow the following users to approve Leave Applications for block days.,Autoriser les utilisateurs suivant à approuver les demandes de congés durant les jours bloqués.,
Allow user to edit Discount,Autoriser l'utilisateur à modifier la remise,
Allow user to edit Price List Rate in transactions,Autoriser l'utilisateur à modifier la liste de prix dans les transactions,
Allow user to edit Rate,Autoriser l'utilisateur à modifier le Taux,
Allowed To Transact With,Autorisé à faire affaire avec,
Allows you to link this item booking with a customer or a lead. Used to select the appropriate party.,Vous permet de lier cette réservation d'articles à un client ou un prospect. Permet de sélectionner le tiers approprié.,
Already booked,Déjà réservé,
Already paid,Déjà payé,
Already record exists for the item {0},L'enregistrement existe déjà pour l'article {0},
"Already set default in pos profile {0} for user {1}, kindly disabled default","Déjà défini par défaut dans le profil de point de vente {0} pour l'utilisateur {1}, veuillez désactiver la valeur par défaut",
Alternate Item,Article alternatif,
Alternating entries as IN and OUT during the same shift,Alterner les entrées 'Entrant' et 'Sortant' pendant le même quart,
Alternative Item Code,Code de l'article alternatif,
Alternative Item Name,Nom de l'article alternatif,
Alternative item must not be same as item code,L'article alternatif ne doit pas être le même que le code article,
Alternative items,Articles alternatifs,
Always sync your products from Amazon MWS before synching the Orders details,Synchronisez toujours vos produits depuis Amazon MWS avant de synchroniser les détails des commandes.,
Always sync your products from Amazon MWS before syncing the Orders details,Toujours synchroniser les produits depuis Amazon MWS avant de synchroniser les détails de la commande,
Amazon MWS Settings,Paramètres Amazon MWS,
Amazon will synch data updated after this date,Amazon synchronisera les données mises à jour après cette date,
Amended From,Modication du document,
America/New_York,America/New_York,
Amortization - Depreciation,Amortissements - Dépréciations,
Amount (Company Currency),Montant (Devise de la Société),
Amount After Depreciation,Montant Après Amortissement,
Amount Delivered,Montant livré,
Amount Difference,Différence de Montant,
Amount In Figure,Montant En Chiffre,
Amount Paid,Montant payé,
Amount based on formula,Montant basé sur la formule,
Amount in Custody,Montant conservé,
Amount in company currency,Montant dans la devise de la société,
Amount in transaction currency,Montant dans la devise de la transaction,
Amount of Integrated Tax,Montant de taxe intégrée,
Amount of TDS Deducted,Quantité de TDS déduite,
Amount of {0} is required for Loan closure,Un montant de {0} est nécessaire pour clôturer le prêt,
Amount paid cannot be zero,Le montant payé ne peut pas être égal à zéro,
Amount should not be less than zero.,Le montant ne doit pas être inférieur à zéro,
Amount to Bill,Montant à Facturer,
Amount to Deliver,Montant à livrer,
Amount {0} {1} against {2} {3},Montant {0} {1} pour {2} {3},
Amount {0} {1} deducted against {2},Montant {0} {1} déduit de {2},
Amount {0} {1} transferred from {2} to {3},Montant {0} {1} transféré de {2} à {3},
Amount {0} {1} {2} {3},Montant {0} {1} {2} {3},
Amount*,Montant*,
Amount,Montant,
Amounts,Montants,
Amt,Nb,
"An Item Group exists with same name, please change the item name or rename the item group","Un Groupe d'article existe avec le même nom, veuillez changer le nom de l'article ou renommer le groupe d'article",
An accounting journal could not be found for this transaction. Please configure it and try to submit again.,Aucun journal comptable n'a pu être trouvé pour cette transaction. Veuillez en configurer un et essayer de valider à nouveau.,
"An amount of {0} already claimed for the component {1},\
						 set the amount equal or greater than {2}","Un montant de {0} a déjà été demandé pour le composant {1}, \ définir un montant égal ou supérieur à {2}",
An error occured while trying to fetch your payment plan on Stripe.<br>Please check your error logs.,Une erreur a empếché la récupération de votre plan de paiement sur Stripe.<br>Veuillez regarder dans vos logs d'erreur.,
An error occured,Erreur lors de l'initialisation du paiement,
An error occurred during the update process,Une erreur s'est produite lors du processus de mise à jour,
An error prevented the creation of all SEPA payment entries,Une erreur a empêché la création des écritures de paiement SEPA,
An error prevented the subscription's creation,Une erreur a empêché la création de l'abonnement,
An invoice ({0}) with reference {1} exists already,Une facture ({0}) avec la référence {1} existe déjà,
An invoice {0} with reference {1} exists already,Une facture ({0}) avec la référence {1} existe déjà,
"An item exists with same name ({0}), please change the item group name or rename the item","Un article existe avec le même nom ({0}), veuillez changer le nom du groupe d'article ou renommer l'article",
Analyst,Analyste,
Annual Allocation,Allocation annuelle,
Annual Billing: {0},Facturation annuelle: {0},
Annual Expenses,Charges annuelles,
Annual Income,Revenu annuel,
Annual Purchase,Achats annuels,
Annual Salary,Salaire Annuel,
Annual Sales,Ventes annuelles,
Annual,Annuel,
Another Budget record '{0}' already exists against {1} '{2}' and account '{3}' for fiscal year {4},Un autre enregistrement Budget '{0}' existe déjà pour {1} '{2}' et pour le compte '{3}' pour l'exercice {4}.,
Another Period Closing Entry {0} has been made after {1},Une autre Entrée de Clôture de Période {0} a été faite après {1},
Another Sales Person {0} exists with the same Employee id,Un autre Commercial {0} existe avec le même ID d'Employé,
Any other details,Tout autre détail,
"Any other remarks, noteworthy effort that should go in the records.","Toute autre remarque, effort remarquable qui devrait aller dans les dossiers.",
App Type,Type d'application,
Apparel & Accessories,Vêtements & Accessoires,
Applicable After (Working Days),Applicable après (jours ouvrés),
Applicable Charges,Frais Applicables,
Applicable For,Applicable Pour,
Applicable Holiday List,Liste de congés applicable,
Applicable Modules,Applicables pour les modules,
Applicable To (Designation),Applicable À (Désignation),
Applicable To (Employee),Applicable À (Employé),
Applicable To (Role),Applicable À (Rôle),
Applicable To (User),Applicable À (Utilisateur),
Applicable for Countries,Applicable pour les Pays,
Applicable for Users,Applicable aux Utilisateurs,
Applicable for external driver,Applicable pour un transporteur externe,
Applicable for shopping cart bookings,Valable pour les réservations ajoutées au panier,
"Applicable if the company is SpA, SApA or SRL","Applicable si la société est une SpA, SApA ou SRL",
Applicable if the company is a limited liability company,Applicable si la société est une société à responsabilité limitée,
Applicable if the company is an Individual or a Proprietorship,Applicable si la société est une société individuelle ou en nom personnel,
Applicable in the case of Employee Onboarding,Applicable dans le cas de l'accueil des nouveaux employés,
Applicable on Material Request,Applicable sur la base des requêtes de matériel,
Applicable on Purchase Order,Applicable sur la base des bons de commande d'achat,
Applicable on booking actual expenses,Applicable sur la base de l'enregistrement des dépenses réelles,
Applicant Email Address,Adresse email du postulant,
Applicant Name,Nom du Candidat,
Applicant Type,Type de demandeur,
Applicant for a Job,Candidat à un Emploi,
Applicant name,Nom du postulant,
Applicant,Candidat,
Application Settings,Paramètres de l'application,
